country_code,category,month,country_group,hemisphere,total_pcs,month_num,quarter,month_sin,month_cos,is_peak_season,is_black_friday_month,is_holiday_season,lag_1,lag_2,lag_3,roll_mean_3,roll_std_3,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,avg_org_price_lag1,avg_sale_price_lag1,discount_rate_lag1,is_deep_discount_lag1,price_12m_avg_lag1,price_vs_12m_avg_lag1,n_styles_lag1,n_colors_lag1
AU,CAT_002,2025-12-01,AU,Southern,177.0,12,4,-2.4492935982947064e-16,1.0,0,0,1,338.0,244.0,260.0,280.6666666666667,50.29247790011276,271.1666666666667,48.37526916376452,237.08333333333331,99.2265161897338,205.7253685185185,78.97877777777778,0.6160960685280364,1,67.60326887695926,1.168268622062084,9.0,12.0
GR,CAT_001,2025-12-01,GR,Northern,5.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,12.0,21.0,26.0,19.666666666666668,7.094598884597589,15.666666666666666,6.562519841239848,11.75,6.454385401344647,41.94826666666667,24.10393333333333,0.4253890506401537,1,15.61587172053872,1.5435534925425085,8.0,11.0
RO,CAT_001,2025-12-01,RO,Northern,7.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,36.0,43.0,39.0,39.333333333333336,3.511884584284271,34.166666666666664,14.41411345406531,25.08333333333333,15.934287406455136,38.84768285714286,25.64990285714285,0.3397314596222655,1,14.747578915002704,1.739261949705468,13.0,27.0
DK,CAT_014,2025-12-01,DK,Northern,3.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,1.0,3.0,4.0,2.6666666666666665,1.5275252316519472,3.8333333333333335,1.9407902170679507,4.166666666666667,2.5878504008094625,51.971,16.7577,0.6775567143214485,1,19.470678174603176,0.8606633959909068,1.0,1.0
TH,CAT_002,2025-12-01,TH,Northern,18.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,49.0,30.0,33.0,37.333333333333336,10.214368964029708,30.83333333333333,10.49603099588919,23.83333333333333,12.081791960205944,65.86757037037036,37.65922962962963,0.4282584067110189,1,25.774409972391805,1.4611092812587454,6.0,7.0
FI,CAT_014,2025-12-01,FI,Northern,1.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,1.0,2.0,3.0,2.0,1.0000000000000089,4.833333333333333,3.970726214015101,5.666666666666667,5.297226261035681,51.971,12.704,0.7555559831444459,1,21.529790496031747,0.5900661226750689,1.0,1.0
QA,CAT_015,2025-12-01,QA,Northern,9.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,17.0,11.0,12.0,13.333333333333334,3.2145502536643225,12.333333333333334,3.983298465677246,7.333333333333333,6.035249988545828,71.913825,71.913825,0.0,0,59.61744703846155,1.206254688390222,1.0,1.0
CH,CAT_012,2025-12-01,CH,Northern,10.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,29.0,12.0,20.0,20.33333333333333,8.504900548115371,107.83333333333331,112.86525890045463,118.33333333333331,116.05902364614724,142.53926896551724,109.54560689655172,0.2314706838923614,0,114.97276374627404,0.9527961521243486,10.0,13.0
NO,CAT_002,2025-12-01,NO,Northern,2.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,5.0,5.0,8.0,6.0,1.7320508075688432,8.666666666666666,7.118052168020873,9.666666666666666,7.377278795344692,26.24042,8.46854,0.6772711717266721,1,23.38187036327031,0.3621840284130096,1.0,1.0
ID,CAT_001,2025-12-01,ID,Northern,154.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,455.0,178.0,184.0,272.3333333333333,158.22241729076617,219.83333333333331,118.51989987620924,162.33333333333334,101.45965013768088,48.25831055900621,26.72148260869565,0.4462822610413834,1,15.078310683025464,1.7721801314770351,22.0,65.0
NO,CAT_001,2025-12-01,NO,Northern,8.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,6.0,13.0,15.0,11.333333333333334,4.725815626252609,12.5,3.331666249791561,9.0,5.134553180524705,38.42071666666667,18.06925,0.529700339617125,1,13.233894993617492,1.3653765583537218,3.0,5.0
NL,CAT_015,2025-12-01,NL,Northern,2.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,9.0,5.0,8.0,7.333333333333333,2.081665999466133,9.333333333333334,2.5819888974716125,5.916666666666667,4.077841080619484,61.2102,61.2102,0.0,0,68.02125081018518,0.8998687802846853,1.0,1.0
GR,CAT_002,2025-12-01,GR,Northern,4.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,8.0,6.0,11.0,8.333333333333334,2.516611478423584,9.666666666666666,2.732520204255892,11.166666666666666,6.873312465065455,44.656533333333336,15.086966666666669,0.6621554442201812,1,22.78370966318039,0.6621821858557108,1.0,1.0
NO,CAT_007,2025-12-01,NO,Northern,4.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,9.0,4.0,4.0,5.666666666666667,2.8867513459481287,10.166666666666666,8.9981479575892,13.333333333333334,10.525582111592632,179.9019111111111,137.40533333333332,0.2362208245332704,0,135.3322601088352,1.01531839653628,7.0,6.0
IL,CAT_012,2025-12-01,IL,Northern,3.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,0.0,2.0,4.0,2.0,1.9999999999999785,7.5,8.336666000266533,8.833333333333334,9.311120754075189,,,,0,106.41698853395616,,,
NL,CAT_013,2025-12-01,NL,Northern,8.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,40.0,9.0,27.0,25.33333333333333,15.567059238447497,28.83333333333333,10.722251007445552,35.333333333333336,19.81887682962581,286.64322,188.040316,0.3439917539301994,1,152.71992225863028,1.2312756136789726,10.0,17.0
IL,CAT_007,2025-12-01,IL,Northern,2.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,8.0,5.0,10.0,7.666666666666667,2.516611478423584,7.333333333333333,2.804757862395016,8.75,4.864061153921783,157.7734875,117.4328,0.2556873663580517,0,120.46061915775402,0.9748646555287184,8.0,5.0
CH,CAT_014,2025-12-01,CH,Northern,9.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,20.0,17.0,42.0,26.33333333333333,13.650396819628844,39.66666666666666,18.46799032560572,41.833333333333336,25.30480850220632,42.70516111111111,15.841933333333335,0.6290393732009232,1,24.24261404514965,0.6534746337102584,4.0,2.0
QA,CAT_012,2025-12-01,QA,Northern,4.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,31.0,15.0,17.0,21.0,8.717797887081309,30.666666666666668,12.04436244334536,34.333333333333336,21.31722876980596,146.77794,104.03929,0.2911789741700967,0,119.9641214751154,0.8672533814335583,13.0,18.0
TW,CAT_001,2025-12-01,TW,Northern,54.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,206.0,79.0,114.0,133.0,65.5972560401729,125.16666666666669,43.16209757028346,76.5,60.46110695765877,48.56470526315789,24.567413157894737,0.4941302943203066,1,13.021943719693676,1.886616444267097,21.0,53.0
ES,CAT_001,2025-12-01,ES,Northern,25.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,65.0,57.0,35.0,52.333333333333336,15.534906930308065,44.333333333333336,13.231276078544598,32.166666666666664,17.439940227865325,57.24711694915253,32.91444406779661,0.4250462587132282,1,15.61627020112205,2.107702008475216,14.0,27.0
AE,CAT_005,2025-12-01,AE,Northern,241.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,565.0,348.0,493.0,468.6666666666667,110.52752296750953,553.8333333333334,132.58720400802886,563.8333333333334,222.3481436164848,146.14475569620254,111.69191392405064,0.2357446328335621,0,116.7046359393439,0.9570477901332164,31.0,89.0
VN,CAT_002,2025-12-01,VN,Northern,5.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,19.0,11.0,17.0,15.666666666666666,4.163331998932265,13.333333333333334,4.27395211328656,10.083333333333334,6.156420644458526,34.74466666666667,14.667513333333334,0.5778484947330046,1,23.95038817071817,0.6124123429141699,2.0,2.0
IL,CAT_009,2025-12-01,IL,Northern,6.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,5.0,5.0,15.0,8.333333333333334,5.77350269189626,7.0,5.253570214625484,8.916666666666666,4.962739956796841,141.43094000000002,116.11332,0.1790104767740355,0,114.57723146261144,1.013406577535344,3.0,4.0
CH,CAT_008,2025-12-01,CH,Northern,16.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,57.0,42.0,46.0,48.333333333333336,7.767453465154007,55.16666666666666,9.558591249063136,50.16666666666666,24.307998434235344,56.87468723404255,19.67108510638298,0.6541328653740924,1,22.71569732234433,0.8659687980185178,3.0,5.0
NO,CAT_009,2025-12-01,NO,Northern,2.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,7.0,7.0,13.0,9.0,3.464101615137754,10.666666666666666,3.14112506383726,15.25,9.79911869877732,138.72417142857142,112.9834,0.1855536145106857,0,122.92441745564632,0.9191290252871588,3.0,5.0
AT,CAT_005,2025-12-01,AT,Northern,31.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,61.0,33.0,119.0,71.0,43.8634243989227,165.33333333333334,122.40370364767,214.58333333333331,155.50998701242966,171.04997,119.38685166666669,0.3020352376170152,1,125.06736518394888,0.9545803694758638,18.0,31.0
NO,CAT_008,2025-12-01,NO,Northern,11.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,3.0,1.0,10.0,4.666666666666667,4.725815626252608,4.5,3.6193922141707713,5.166666666666667,3.0993645487519865,51.971,18.05893333333333,0.6525190330504833,1,19.622800972222223,0.9203035468227658,2.0,3.0
BG,CAT_012,2025-12-01,BG,Northern,1.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,0.0,1.0,2.0,1.0,0.9999999999999886,5.333333333333333,5.465040408511799,4.75,4.864061153921777,,,,0,125.19671768531468,,,
TH,CAT_003,2025-12-01,TH,Northern,44.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,250.0,149.0,69.0,156.0,90.7028114227999,84.33333333333333,97.50623911661584,60.333333333333336,72.98484691213567,235.94306527196653,196.70313054393304,0.1663110322094123,0,171.88039369345924,1.1444186641481868,26.0,42.0
TH,CAT_001,2025-12-01,TH,Northern,30.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,124.0,75.0,88.0,95.66666666666669,25.38372181799457,70.83333333333333,32.56634254359348,43.25,36.90066518247456,43.32148807339449,27.31336146788991,0.3695193151810459,1,13.982149619473576,1.953445086143932,18.0,40.0
RO,CAT_002,2025-12-01,RO,Northern,4.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,12.0,17.0,22.0,17.0,5.000000000000004,19.666666666666668,5.046450898073505,18.166666666666668,9.879577956879558,55.86544545454546,26.42800909090909,0.5269346037451351,1,31.271041946118697,0.8451272310160194,5.0,6.0
IT,CAT_001,2025-12-01,IT,Northern,27.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,71.0,65.0,99.0,78.33333333333333,18.147543451754892,70.33333333333333,16.13278235973782,45.833333333333336,30.96283206841664,53.20177258064516,30.009712903225807,0.4359264466661143,1,16.99498885878274,1.7657977391210389,12.0,31.0
QA,CAT_013,2025-12-01,QA,Northern,51.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,96.0,62.0,66.0,74.66666666666667,18.583146486355137,92.33333333333331,32.45098868550335,74.5,38.12062195428897,161.3077744680851,135.08666063829787,0.1625533171990734,0,133.97034486760376,1.0083325587599057,12.0,36.0
BH,CAT_001,2025-12-01,BH,Northern,4.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,18.0,15.0,10.0,14.333333333333334,4.041451884327383,10.166666666666666,5.2694085689635655,6.916666666666667,5.31649804995276,35.941875,19.435,0.4592658285078339,1,13.082808571428572,1.485537290704071,6.0,9.0
NL,CAT_014,2025-12-01,NL,Northern,3.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,7.0,7.0,20.0,11.333333333333334,7.505553499465134,19.33333333333333,11.201190412927849,28.33333333333333,20.26341680482491,57.14236666666667,21.927116666666667,0.6162721646694134,1,25.57921675450761,0.8572239282034559,3.0,2.0
US,CAT_017,2025-12-01,US,Northern,22.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,36.0,27.0,31.0,31.33333333333333,4.509249752822896,27.33333333333333,5.428320796219297,31.5,9.784031517082957,30.14988421052632,19.90208421052632,0.3398951693626125,1,18.49171714774017,1.0762702052772044,1.0,1.0
QA,CAT_014,2025-12-01,QA,Northern,7.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,18.0,12.0,12.0,14.0,3.4641016151377544,14.666666666666666,6.3140055960275046,12.583333333333334,5.961365513695563,63.57894166666667,22.22045,0.6505061358759642,1,20.575777356150795,1.079932466967405,2.0,2.0
SG,CAT_013,2025-12-01,SG,Northern,147.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,461.0,130.0,182.0,257.6666666666667,178.0009363271254,229.66666666666663,126.19614362834815,171.25,109.59771480696617,175.32063844339623,129.6082429245283,0.2607359631172377,0,130.10354367654134,0.9961930264309754,14.0,59.0
FR,CAT_002,2025-12-01,FR,Northern,23.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,26.0,33.0,66.0,41.66666666666666,21.36195996001613,50.16666666666666,19.538850187937605,46.333333333333336,23.646384822029663,55.52114375,19.954725,0.6405923283956123,1,40.9509114745801,0.4872840257142191,2.0,2.0
PT,CAT_001,2025-12-01,PT,Northern,4.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,17.0,33.0,25.0,25.0,8.000000000000004,20.33333333333333,8.524474568362933,15.083333333333334,9.317220940849593,51.95988823529412,29.16265294117647,0.4387468115959585,1,17.80461359499486,1.6379267533991595,9.0,13.0
CA,CAT_002,2025-12-01,CA,Northern,87.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,149.0,104.0,185.0,146.0,40.58324777540602,194.66666666666663,60.15535443056351,208.33333333333331,104.74847218094608,114.44877857142856,47.41533571428571,0.5857069310294706,1,58.41318221943632,0.8117232089182225,8.0,8.0
TH,CAT_014,2025-12-01,TH,Northern,10.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,44.0,14.0,17.0,25.0,16.522711641858304,20.5,11.571516754514075,16.166666666666668,10.133951336816734,61.52105172413793,23.329462068965515,0.6207889589798391,1,19.359358181643124,1.205074148123718,4.0,2.0
CA,CAT_010,2025-12-01,CA,Northern,5.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,17.0,9.0,12.0,12.666666666666666,4.041451884327383,14.833333333333334,4.308905506815705,14.0,3.884701930767544,143.77635294117647,53.29257647058824,0.6293369849742123,1,57.17810994628744,0.93204508719597,2.0,4.0
PH,CAT_012,2025-12-01,PH,Northern,177.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,456.0,157.0,205.0,272.6666666666667,160.5750084332345,376.0,178.88879227050538,358.0,169.30553338967877,152.90776386946385,111.31488951048952,0.2720128351002623,0,119.13725330846856,0.934341580146006,30.0,48.0
IE,CAT_002,2025-12-01,IE,Northern,3.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,12.0,17.0,16.0,15.0,2.645751311064556,23.5,9.607288899580384,23.83333333333333,14.192400868924254,44.29837777777779,14.838766666666666,0.6650268607779468,1,23.71317719690479,0.6257603754845439,1.0,1.0
FR,CAT_015,2025-12-01,FR,Northern,4.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,21.0,10.0,15.0,15.333333333333334,5.507570547286102,15.666666666666666,3.8815804341359086,9.916666666666666,6.707639245101383,89.69615,89.69615,0.0,0,74.45005673789173,1.204782829323872,1.0,1.0
PT,CAT_002,2025-12-01,PT,Northern,7.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,8.0,11.0,14.0,11.0,3.0000000000000058,14.333333333333334,5.785038173311112,13.916666666666666,7.242028009954788,38.27702857142857,13.085128571428571,0.6581466989525983,1,30.448594691558444,0.4297449095427805,1.0,1.0
PH,CAT_010,2025-12-01,PH,Northern,8.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,18.0,6.0,14.0,12.666666666666666,6.110100926607787,15.166666666666666,7.167054253085204,15.333333333333334,6.242571342779909,163.27972,59.80687333333333,0.6337152382835215,1,56.414175903273055,1.0601390940439748,2.0,4.0
IE,CAT_003,2025-12-01,IE,Northern,35.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,141.0,104.0,82.0,109.0,29.816103031751148,61.833333333333336,56.11921833620514,49.41666666666666,49.69810373798498,273.38045815602834,212.1345822695036,0.2240316528095416,0,192.2027837865417,1.1037019240319534,27.0,49.0
CA,CAT_012,2025-12-01,CA,Northern,70.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,114.0,47.0,84.0,81.66666666666667,33.560889936554275,319.0,284.6836841127362,353.8333333333333,289.96765754863503,157.77110442477877,124.33220088495575,0.2119456770093526,0,120.46012526277552,1.0321440444606342,21.0,32.0
AE,CAT_001,2025-12-01,AE,Northern,42.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,116.0,107.0,103.0,108.66666666666669,6.6583281184793615,102.83333333333331,10.90718417680121,83.25,34.27462618322774,43.95624803921569,26.976991176470587,0.3862763001882465,1,13.398893602995845,2.013374534927185,16.0,34.0
ID,CAT_009,2025-12-01,ID,Northern,112.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,398.0,173.0,178.0,249.66666666666663,128.48475914805354,167.16666666666666,123.00799432015248,161.08333333333334,89.73846680349752,162.90848590425531,124.7254489361702,0.2343833518318136,0,128.97710718065215,0.9670355589653064,13.0,43.0
PH,CAT_009,2025-12-01,PH,Northern,187.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,629.0,237.0,191.0,352.3333333333333,240.70175182855093,251.83333333333331,189.04646695102943,260.25,145.27161081605348,159.19575051369864,120.75794708904108,0.2414499338118326,0,119.36282252200152,1.011688099674272,13.0,50.0
GB,CAT_001,2025-12-01,GB,Northern,201.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,539.0,427.0,527.0,497.6666666666667,61.49254697386757,539.1666666666666,99.66426975936118,400.6666666666667,190.4565487708337,66.92941411764707,36.99873941176471,0.4471976200668793,1,19.65288318662184,1.882611271864201,22.0,69.0
VN,CAT_012,2025-12-01,VN,Northern,8.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,19.0,6.0,16.0,13.666666666666666,6.806859285554053,17.666666666666668,8.824209124146307,15.25,9.136589775582168,138.56084210526316,106.43912105263158,0.2318239450957512,0,115.90264382487426,0.9183493796177608,10.0,10.0
PT,CAT_003,2025-12-01,PT,Northern,60.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,165.0,95.0,56.0,105.33333333333331,55.22982286168709,57.0,63.66474691695554,44.66666666666666,55.26355585791237,276.6427267080745,222.89998260869564,0.1942676922646535,0,188.47697130610388,1.1826377570906823,28.0,40.0
CA,CAT_001,2025-12-01,CA,Northern,152.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,416.0,215.0,364.0,331.6666666666667,104.3280083838148,317.1666666666667,75.71635666529853,261.0,109.43158925681712,63.18315289855073,39.35043115942029,0.3772005771443087,1,17.508967435767985,2.247444419768223,19.0,57.0
TH,CAT_013,2025-12-01,TH,Northern,33.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,116.0,39.0,52.0,69.0,41.2189276910499,57.333333333333336,30.53959178945696,47.0,25.53785069620813,162.66179122807017,132.9600254385965,0.1825982953048172,0,125.77453863197763,1.0571298999366154,11.0,29.0
PH,CAT_008,2025-12-01,PH,Northern,42.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,159.0,55.0,81.0,98.33333333333331,54.12331598611945,84.66666666666667,37.51088730844241,70.0,32.17565426332039,57.28320396825397,19.583526984126983,0.6581279392999724,1,20.308790513653832,0.9642881968259388,3.0,6.0
FR,CAT_007,2025-12-01,FR,Northern,25.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,64.0,46.0,69.0,59.66666666666666,12.096831541082963,64.5,12.012493496356337,84.75,45.42551345584629,211.688165625,151.2409953125,0.2855481794838762,0,158.17227898650336,0.956178897349043,18.0,18.0
PT,CAT_005,2025-12-01,PT,Northern,23.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,62.0,56.0,93.0,70.33333333333333,19.857828011475306,81.16666666666667,27.05118604916746,86.83333333333333,41.83698523236749,170.8674435483871,120.3613370967742,0.2955864815599604,0,129.04867611646586,0.9326816881728304,17.0,37.0
AT,CAT_007,2025-12-01,AT,Northern,14.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,15.0,16.0,25.0,18.666666666666668,5.507570547286193,29.83333333333333,17.2094935040711,44.5,26.189866187307853,210.19362,141.72518,0.3257398583268132,1,154.57963916676968,0.9168424817391276,10.0,8.0
PH,CAT_007,2025-12-01,PH,Northern,141.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,634.0,159.0,175.0,322.6666666666667,269.7412340250066,298.3333333333333,175.85865536466116,318.0,142.13501903599845,183.1536924137931,127.79738413793103,0.3022396520993821,1,135.79134879440866,0.941130530571718,24.0,31.0
IE,CAT_005,2025-12-01,IE,Northern,27.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,90.0,62.0,92.0,81.33333333333333,16.772994167212573,128.0,58.47050538519417,152.33333333333334,94.23600289923296,178.10451363636363,138.76298295454546,0.2208901384843163,0,128.5752088137068,1.079235913632462,20.0,36.0
CA,CAT_013,2025-12-01,CA,Northern,117.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,274.0,202.0,337.0,271.0,67.54998149518623,318.8333333333333,71.72563465502868,298.3333333333333,124.25511391219813,168.89373540856033,134.39003307392997,0.2042923750319371,0,132.94340283809,1.0108815496290688,14.0,55.0
EE,CAT_003,2025-12-01,EE,Northern,6.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,21.0,18.0,13.0,17.333333333333332,4.041451884327381,11.0,8.694826047713656,8.583333333333334,7.341765125057811,295.40495714285714,247.1012333333333,0.1635169709970854,0,187.3331476087801,1.3190470372566991,12.0,8.0
VN,CAT_013,2025-12-01,VN,Northern,10.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,23.0,4.0,23.0,16.666666666666668,10.96965511460289,13.833333333333334,8.773064838850027,10.916666666666666,7.304523297660198,147.42182608695654,111.52715652173912,0.2434827360233959,0,123.91648443122106,0.9000187265935667,11.0,14.0
AT,CAT_012,2025-12-01,AT,Northern,2.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,7.0,5.0,7.0,6.333333333333333,1.1547005383813116,36.16666666666666,40.43966699500222,40.333333333333336,41.81198900127118,177.5261857142857,140.0905857142857,0.2108736795609951,0,141.90407073269765,0.98722034534282,5.0,6.0
PH,CAT_013,2025-12-01,PH,Northern,144.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,411.0,162.0,228.0,267.0,129.0,222.33333333333331,98.66441438870794,194.75,84.57285724047749,165.3631445623342,126.03720079575598,0.2378156503413261,0,131.32962673800617,0.9597012031960752,14.0,52.0
PL,CAT_007,2025-12-01,PL,Northern,6.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,13.0,2.0,11.0,8.666666666666666,5.859465277082317,10.333333333333334,4.718756898449719,15.5,9.090454534090345,201.85351538461532,144.2363846153846,0.2854403137812389,0,164.62920205972517,0.8761287961722468,7.0,7.0
AT,CAT_009,2025-12-01,AT,Northern,14.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,38.0,23.0,66.0,42.333333333333336,21.825062046494462,46.16666666666666,15.197587527850102,58.75,27.578400639235458,191.20724324324323,144.00547027027028,0.2468618456724752,0,142.11529965279513,1.01330026128146,9.0,25.0
PL,CAT_009,2025-12-01,PL,Northern,5.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,8.0,5.0,11.0,8.0,3.0,10.0,3.633180424916996,15.0,10.617310051386497,189.56955,159.929525,0.1563543564881595,0,141.57945940265753,1.1296096600083363,4.0,5.0
PL,CAT_005,2025-12-01,PL,Northern,16.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,21.0,17.0,31.0,23.0,7.21110255092773,47.66666666666666,28.91135878278072,65.66666666666667,50.59883817087529,167.75022857142858,121.39407619047618,0.2763403232038744,0,122.86944673270855,0.987992372542851,8.0,13.0
ID,CAT_014,2025-12-01,ID,Northern,36.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,59.0,51.0,28.0,46.0,16.093476939431085,37.333333333333336,14.71960144387974,33.0,11.38579657452053,58.44878048780488,20.13281219512195,0.6555477800033384,1,21.07663446837337,0.9552194979389296,4.0,2.0
FR,CAT_012,2025-12-01,FR,Northern,13.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,17.0,10.0,8.0,11.666666666666666,4.725815626251944,85.16666666666667,93.4738822702184,85.25,88.8871859054038,197.55755294117648,141.85217058823528,0.281970400643339,0,142.62686088694474,0.9945684123320676,7.0,8.0
FR,CAT_009,2025-12-01,FR,Northern,31.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,108.0,77.0,124.0,103.0,23.89560629069696,90.83333333333331,23.659388552256928,113.58333333333331,44.17621394809516,192.12056634615385,150.45151153846157,0.2168901310264457,0,145.71271986816586,1.032521468781745,9.0,36.0
CA,CAT_007,2025-12-01,CA,Northern,95.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,332.0,157.0,233.0,240.66666666666663,87.751543196307,264.1666666666667,71.81759301638151,316.0,162.07293532121997,183.15773509316773,136.26767546583852,0.2560091693833046,0,137.41341781438726,0.9916620780796211,21.0,26.0
PL,CAT_003,2025-12-01,PL,Northern,21.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,68.0,62.0,47.0,59.0,10.816653826391988,31.0,31.597468253010398,20.58333333333333,25.16295376986259,286.0080848484848,242.9900787878788,0.1504083567546532,0,187.4277843275356,1.296446413533046,17.0,24.0
PL,CAT_012,2025-12-01,PL,Northern,2.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,4.0,1.0,0.0,1.6666666666666667,2.0816659994661744,12.333333333333334,13.750151514316736,15.333333333333334,16.74587239961664,174.50485,120.4062,0.310012300517722,1,145.37254317168845,0.828259569331448,3.0,4.0
PL,CAT_002,2025-12-01,PL,Northern,2.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,3.0,7.0,10.0,6.666666666666667,3.5118845842842528,7.666666666666667,2.503331114069161,8.25,4.114829058638785,33.4924,12.704,0.6206900670002747,1,24.213835694444445,0.5246587182762941,1.0,1.0
ID,CAT_015,2025-12-01,ID,Northern,7.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,30.0,16.0,15.0,20.33333333333333,8.386497083606082,16.5,7.176350047203667,14.75,6.730189785247855,83.76666666666667,83.76666666666667,0.0,0,71.99308422272172,1.163537686585583,1.0,1.0
ZA,CAT_005,2025-12-01,ZA,Northern,4.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,29.0,14.0,17.0,20.0,7.937253933193771,19.0,5.899152481501046,19.08333333333333,9.22898924174486,119.7203448275862,90.00310344827587,0.2482221498953019,0,105.59420183289755,0.8523489158117361,11.0,20.0
CA,CAT_003,2025-12-01,CA,Northern,599.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,1936.0,1149.0,1000.0,1361.6666666666667,502.93571491129256,773.1666666666666,732.3188968384378,555.75,578.0695341943184,255.9354758055067,204.530679847686,0.2008506081309525,0,161.10087950452575,1.269581398169463,39.0,89.0
TH,CAT_015,2025-12-01,TH,Northern,5.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,13.0,14.0,13.0,13.333333333333334,0.5773502691896321,12.333333333333334,2.8751811537130445,7.75,5.293649711940456,75.51818888888889,75.51818888888889,0.0,0,58.17207372442373,1.2981862954832626,1.0,1.0
CA,CAT_008,2025-12-01,CA,Northern,60.0,12,4,-2.4492935982947064e-16,1.0,1,0,1,116.0,74.0,125.0,105.0,27.221315177632416,105.66666666666669,17.52331779848407,106.16666666666669,42.99647624744346,61.26865368421053,21.117578947368425,0.6553281706464099,1,21.46289697125428,0.9839109312993328,4.0,7.0
