month,country_code,country_group,hemisphere,category,total_pcs,total_revenue,avg_org_price,avg_sale_price,n_transactions,n_styles,n_colors,active_days
2025-05-01,CA,CA,Northern,CAT_015,22,1118.4203,101.67457272727273,101.67457272727273,11,1,1,11
2025-06-01,CA,CA,Northern,CAT_015,98,4979.0862,171.71773103448274,171.6926275862069,29,1,1,29
2025-07-01,CA,CA,Northern,CAT_015,56,2861.5829,98.6752724137931,98.6752724137931,29,1,1,29
2025-08-01,CA,CA,Northern,CAT_015,71,3590.1264,128.21880000000002,128.21880000000002,28,1,1,28
2025-09-01,CA,CA,Northern,CAT_015,70,3562.2733,137.01051153846154,137.01051153846154,26,1,1,26
2025-10-01,CA,CA,Northern,CAT_015,64,3255.1385999999998,116.25495,116.25495,28,1,1,28
2025-11-01,CA,CA,Northern,CAT_015,73,3713.9775,148.587716,148.5591,25,1,1,25
2025-12-01,CA,CA,Northern,CAT_015,25,1253.7336,78.4030625,78.35835,16,1,1,16
2024-01-01,CA,CA,Northern,CAT_017,2,24.9563,12.8563,12.47815,2,1,1,2
2024-02-01,CA,CA,Northern,CAT_017,6,71.602,12.67815,11.933666666666667,6,1,1,6
2024-03-01,CA,CA,Northern,CAT_017,10,117.5421,17.95342857142857,16.79172857142857,7,1,1,7
2024-04-01,CA,CA,Northern,CAT_017,13,153.8567,14.932963636363636,13.986972727272727,11,1,1,11
2024-05-01,CA,CA,Northern,CAT_017,5,54.3432,15.4651,13.5858,4,1,1,4
2024-06-01,CA,CA,Northern,CAT_017,5,58.743,15.676100000000002,14.68575,4,1,1,4
2024-07-01,CA,CA,Northern,CAT_017,3,37.4538,12.4846,12.4846,3,1,1,3
2024-08-01,CA,CA,Northern,CAT_017,7,80.3156,12.7543,11.473657142857144,7,1,1,7
2024-09-01,CA,CA,Northern,CAT_017,5,57.0542,12.6013,11.41084,5,1,1,5
2024-10-01,CA,CA,Northern,CAT_017,11,111.2808,14.28527,11.12808,10,1,1,10
2024-11-01,CA,CA,Northern,CAT_017,6,66.06530000000001,12.923,11.010883333333334,6,1,1,6
2024-12-01,CA,CA,Northern,CAT_017,2,21.4046,12.8814,10.7023,2,1,1,2
2025-02-01,CA,CA,Northern,CAT_017,2,21.102899999999998,12.6617,10.551449999999999,2,1,1,2
2025-03-01,CA,CA,Northern,CAT_017,4,42.9301,12.5547,10.732525,4,1,1,4
2025-04-01,CA,CA,Northern,CAT_017,6,50.5638,12.548833333333333,8.4273,6,1,1,6
2025-05-01,CA,CA,Northern,CAT_017,1,8.6994,16.6738,8.6994,1,1,1,1
2025-06-01,CA,CA,Northern,CAT_017,4,48.138,22.04346666666667,16.046,3,1,1,3
2025-08-01,CA,CA,Northern,CAT_017,4,39.144,16.275,9.786,4,1,1,4
2025-09-01,CA,CA,Northern,CAT_017,2,23.0708,16.7549,11.5354,2,1,1,2
2025-10-01,CA,CA,Northern,CAT_017,4,40.989000000000004,16.5191,10.247250000000001,4,1,1,4
2025-12-01,CA,CA,Northern,CAT_017,3,44.9739,16.269466666666666,14.9913,3,1,1,3
2024-01-01,CH,CH,Northern,CAT_001,22,172.1032,20.883095454545455,7.822872727272727,22,9,15,11
2024-02-01,CH,CH,Northern,CAT_001,64,554.8785,21.553172580645164,8.949653225806452,62,10,25,21
2024-03-01,CH,CH,Northern,CAT_001,111,983.8362,23.864359375000003,10.24829375,96,9,31,27
2024-04-01,CH,CH,Northern,CAT_001,116,1016.6146,25.099929166666666,10.589735416666667,96,11,30,29
2024-05-01,CH,CH,Northern,CAT_001,95,849.6526,24.19450731707317,10.361617073170732,82,9,30,25
2024-06-01,CH,CH,Northern,CAT_001,77,712.975,23.206752857142856,10.185357142857143,70,8,24,22
2024-07-01,CH,CH,Northern,CAT_001,64,587.5347,25.530686792452826,11.085560377358492,53,8,25,21
2024-08-01,CH,CH,Northern,CAT_001,82,687.737,21.1832358974359,8.817141025641025,78,11,28,26
2024-09-01,CH,CH,Northern,CAT_001,56,469.7672,22.738953846153848,9.033984615384615,52,8,20,22
2024-10-01,CH,CH,Northern,CAT_001,39,285.9419,21.56727105263158,7.524786842105263,38,10,19,17
2024-11-01,CH,CH,Northern,CAT_001,35,284.851,22.13443823529412,8.377970588235295,34,10,21,13
2024-12-01,CH,CH,Northern,CAT_001,11,109.0914,20.330118181818182,9.917399999999999,11,7,10,6
2025-01-01,CH,CH,Northern,CAT_001,23,213.2739,21.0592,9.272778260869565,23,9,16,11
2025-02-01,CH,CH,Northern,CAT_001,19,193.2226,21.0966,10.16961052631579,19,7,12,11
2025-03-01,CH,CH,Northern,CAT_001,67,654.4031,23.919391379310348,11.282812068965518,58,9,23,21
2025-04-01,CH,CH,Northern,CAT_001,117,993.9856,20.54861442307692,9.557553846153846,104,13,36,27
2025-05-01,CH,CH,Northern,CAT_001,116,1044.9071,25.038495412844036,9.586303669724769,109,14,40,30
2025-06-01,CH,CH,Northern,CAT_001,90,948.5728,24.63203950617284,11.710775308641976,81,17,43,27
2025-07-01,CH,CH,Northern,CAT_001,86,802.7129,20.445753012048193,9.671239759036144,83,16,43,27
2025-08-01,CH,CH,Northern,CAT_001,113,1762.4627,27.40030462962963,16.319099074074074,108,20,44,27
2025-09-01,CH,CH,Northern,CAT_001,123,3023.3535,48.05542448979592,30.85054591836735,98,11,29,26
2025-10-01,CH,CH,Northern,CAT_001,76,2242.9707,58.78143166666667,37.382844999999996,60,10,21,25
2025-11-01,CH,CH,Northern,CAT_001,129,3452.5348,52.146499999999996,32.571083018867924,106,17,38,28
2025-12-01,CH,CH,Northern,CAT_001,17,359.0037,43.379225,22.43773125,16,6,11,11
2024-01-01,CH,CH,Northern,CAT_002,37,773.9111,46.065492000000006,30.956444,25,6,5,18
2024-02-01,CH,CH,Northern,CAT_002,80,1627.9252000000001,63.13536756756757,43.997978378378384,37,10,11,24
2024-03-01,CH,CH,Northern,CAT_002,114,2461.1076,69.216024,49.222151999999994,50,14,14,29
2024-04-01,CH,CH,Northern,CAT_002,125,2461.1411,71.47083673469388,50.2273693877551,49,12,11,30
2024-05-01,CH,CH,Northern,CAT_002,103,2226.1226,68.704125,46.37755416666667,48,12,12,30
2024-06-01,CH,CH,Northern,CAT_002,91,1592.7691,64.61578780487805,38.84802682926829,41,11,13,26
2024-07-01,CH,CH,Northern,CAT_002,49,1265.8623,53.208906451612904,40.834267741935484,31,8,9,24
2024-08-01,CH,CH,Northern,CAT_002,56,1421.0176999999999,51.262158974358975,36.43635128205128,39,11,14,26
2024-09-01,CH,CH,Northern,CAT_002,50,1152.8567,50.88932352941177,33.90755,34,10,9,25
2024-10-01,CH,CH,Northern,CAT_002,46,883.9558000000001,51.48561153846154,33.9983,26,7,7,19
2024-11-01,CH,CH,Northern,CAT_002,23,805.2133,63.085568421052635,42.379647368421054,19,7,8,15
2024-12-01,CH,CH,Northern,CAT_002,8,121.215,26.757900000000003,17.31642857142857,7,2,2,7
2025-01-01,CH,CH,Northern,CAT_002,31,651.8012,39.81916521739131,28.33918260869565,23,6,6,19
2025-02-01,CH,CH,Northern,CAT_002,32,1001.1463,51.675296153846155,38.505626923076925,26,10,12,15
2025-03-01,CH,CH,Northern,CAT_002,133,1939.8962,75.18282619047619,46.18800476190476,42,9,10,31
2025-04-01,CH,CH,Northern,CAT_002,146,2993.5371,72.76552413793102,51.61270862068965,58,14,15,30
2025-05-01,CH,CH,Northern,CAT_002,156,2571.9937,124.10070714285715,61.237945238095236,42,9,11,30
2025-06-01,CH,CH,Northern,CAT_002,107,2311.0664,97.11434318181819,52.52423636363637,44,10,11,29
2025-07-01,CH,CH,Northern,CAT_002,90,1873.5576,94.69136976744186,43.57110697674419,43,10,14,27
2025-08-01,CH,CH,Northern,CAT_002,77,1170.4531,72.79020833333334,32.51258611111111,36,5,6,29
2025-09-01,CH,CH,Northern,CAT_002,60,1120.3487,66.1535088235294,32.951432352941175,34,6,6,26
2025-10-01,CH,CH,Northern,CAT_002,37,503.4241,44.36338846153846,19.362465384615383,26,4,5,22
2025-11-01,CH,CH,Northern,CAT_002,59,992.9648,73.19248666666667,33.09882666666667,30,6,8,24
2025-12-01,CH,CH,Northern,CAT_002,18,549.6788,51.139224999999996,34.354925,16,6,6,13
2024-01-01,CH,CH,Northern,CAT_003,78,11063.0984,171.65643684210525,145.56708421052633,76,18,38,26
2024-02-01,CH,CH,Northern,CAT_003,85,11858.7775,165.57514024390244,144.61923780487805,82,21,36,25
2024-03-01,CH,CH,Northern,CAT_003,38,5741.7072,160.0096210526316,151.09755789473684,38,14,20,23
2024-04-01,CH,CH,Northern,CAT_003,22,3138.0259,156.49054545454544,142.63754090909092,22,8,14,14
2024-05-01,CH,CH,Northern,CAT_003,4,508.3055,165.473625,127.076375,4,4,4,4
2024-06-01,CH,CH,Northern,CAT_003,11,1570.6103,158.48332727272725,142.78275454545454,11,9,10,10
2024-07-01,CH,CH,Northern,CAT_003,14,1990.6203,154.3602142857143,142.1871642857143,14,5,6,9
2024-08-01,CH,CH,Northern,CAT_003,115,16539.9288,157.4522052631579,145.08709473684212,114,21,34,27
2024-09-01,CH,CH,Northern,CAT_003,520,77265.3766,168.38714960629923,152.09719803149608,508,38,63,30
2024-10-01,CH,CH,Northern,CAT_003,577,88301.2286,175.4839190391459,157.11962384341638,562,38,75,31
2024-11-01,CH,CH,Northern,CAT_003,614,85342.895,186.09505789473684,144.894558573854,589,36,71,30
2024-12-01,CH,CH,Northern,CAT_003,190,26909.6276,180.7362445054945,147.8550967032967,182,30,40,31
2025-01-01,CH,CH,Northern,CAT_003,124,18069.5394,171.86161788617886,146.9068243902439,123,27,40,29
2025-02-01,CH,CH,Northern,CAT_003,80,10532.5415,164.50485125,131.65676875,80,24,34,24
2025-03-01,CH,CH,Northern,CAT_003,48,6275.0748,164.87764166666668,130.730725,48,18,26,24
2025-04-01,CH,CH,Northern,CAT_003,23,3078.6558,161.1743347826087,133.8546,23,16,16,13
2025-05-01,CH,CH,Northern,CAT_003,14,2103.6245,213.52332142857145,150.25889285714285,14,10,12,10
2025-06-01,CH,CH,Northern,CAT_003,10,1632.6589,205.94531,163.26588999999998,10,5,7,8
2025-07-01,CH,CH,Northern,CAT_003,13,2348.9474,220.72805384615384,180.68826153846155,13,7,9,12
2025-08-01,CH,CH,Northern,CAT_003,143,21822.5864,205.82834965034962,152.6054993006993,143,31,48,28
2025-09-01,CH,CH,Northern,CAT_003,380,66149.4294,213.55841505376344,177.82104677419352,372,36,65,30
2025-10-01,CH,CH,Northern,CAT_003,504,95199.6351,223.9750646216769,194.68228036809816,489,38,70,31
2025-11-01,CH,CH,Northern,CAT_003,744,129997.1353,227.18685610795455,184.65502173295454,704,39,77,30
2025-12-01,CH,CH,Northern,CAT_003,192,34001.6825,224.15472378378377,183.7928783783784,185,30,47,31
2024-01-01,CH,CH,Northern,CAT_005,149,13621.2157,103.30952770270271,92.03524121621622,148,17,52,31
2024-02-01,CH,CH,Northern,CAT_005,351,33790.7834,103.98458333333333,97.09995229885058,348,23,69,29
2024-03-01,CH,CH,Northern,CAT_005,616,57507.8749,102.02770393442623,94.27520475409837,610,20,90,31
2024-04-01,CH,CH,Northern,CAT_005,715,67895.7689,103.28867780938833,96.58004110953058,703,21,100,30
2024-05-01,CH,CH,Northern,CAT_005,685,64413.1799,102.30663934911242,95.28576908284025,676,25,97,31
2024-06-01,CH,CH,Northern,CAT_005,544,51081.5498,103.58808538899432,96.92893700189754,527,24,91,30
2024-07-01,CH,CH,Northern,CAT_005,348,31993.987,100.50921739130435,92.73619420289856,345,24,64,31
2024-08-01,CH,CH,Northern,CAT_005,381,33832.5254,100.58958609625668,90.46129786096256,374,21,79,31
2024-09-01,CH,CH,Northern,CAT_005,297,26689.9865,100.25090236486487,90.16887331081081,296,23,71,30
2024-10-01,CH,CH,Northern,CAT_005,168,14220.8121,100.41348988095238,84.64769107142857,168,20,59,31
2024-11-01,CH,CH,Northern,CAT_005,177,13704.3918,104.05283620689656,78.7608724137931,174,21,55,28
2024-12-01,CH,CH,Northern,CAT_005,70,5696.2254,105.73143134328359,85.01828955223881,67,16,34,23
2025-01-01,CH,CH,Northern,CAT_005,175,15783.090400000001,104.05072171428571,90.18908800000001,175,21,56,31
2025-02-01,CH,CH,Northern,CAT_005,259,24661.7417,106.5727749034749,95.21907992277991,259,26,84,28
2025-03-01,CH,CH,Northern,CAT_005,694,68266.8848,110.51277722627736,99.65968583941606,685,29,99,31
2025-04-01,CH,CH,Northern,CAT_005,932,86519.3049,106.14030109289617,94.55661737704918,915,30,122,30
2025-05-01,CH,CH,Northern,CAT_005,1041,122093.0877,139.92625777998018,121.00405123885035,1009,31,111,31
2025-06-01,CH,CH,Northern,CAT_005,759,95539.9383,145.81562108108108,129.10802472972972,740,27,87,30
2025-07-01,CH,CH,Northern,CAT_005,572,64849.7958,140.19292526881722,116.21827204301076,558,29,94,31
2025-08-01,CH,CH,Northern,CAT_005,470,55234.0432,132.96749549356224,118.52798969957081,466,33,92,31
2025-09-01,CH,CH,Northern,CAT_005,330,37339.1642,133.7822243076923,114.889736,325,30,77,30
2025-10-01,CH,CH,Northern,CAT_005,142,15790.6669,132.23784788732394,111.2018795774648,142,29,51,28
2025-11-01,CH,CH,Northern,CAT_005,223,21665.202,134.44398090909093,98.47819090909091,220,30,68,30
2025-12-01,CH,CH,Northern,CAT_005,67,7106.0261,130.43966119402984,106.06009104477612,67,24,40,21
2024-01-01,CH,CH,Northern,CAT_007,44,5447.3746,141.95662272727273,123.80396818181818,44,9,14,22
2024-02-01,CH,CH,Northern,CAT_007,111,14409.5617,147.06667943925234,134.66880093457945,107,17,27,27
2024-03-01,CH,CH,Northern,CAT_007,162,21109.8928,143.91101392405065,133.60691645569622,158,17,27,31
2024-04-01,CH,CH,Northern,CAT_007,151,19538.9953,142.7524060810811,132.0202385135135,148,18,29,30
2024-05-01,CH,CH,Northern,CAT_007,113,15003.2305,144.1828590909091,136.39300454545454,110,16,23,31
2024-06-01,CH,CH,Northern,CAT_007,109,14267.6337,139.81721376146788,130.89572201834864,109,17,25,28
2024-07-01,CH,CH,Northern,CAT_007,57,7421.5864,140.2443482142857,132.52832857142857,56,15,18,26
2024-08-01,CH,CH,Northern,CAT_007,88,11304.1634,139.412325,128.45640227272727,88,14,18,28
2024-09-01,CH,CH,Northern,CAT_007,98,12918.7278,141.48602989690724,133.18276082474227,97,17,23,30
2024-10-01,CH,CH,Northern,CAT_007,66,8562.9575,140.97049696969697,129.7417803030303,66,16,18,26
2024-11-01,CH,CH,Northern,CAT_007,84,8994.9203,141.34478452380952,107.08238452380952,84,16,23,24
2024-12-01,CH,CH,Northern,CAT_007,19,1937.8285,138.43974210526315,101.99097368421053,19,13,8,11
2025-01-01,CH,CH,Northern,CAT_007,48,5766.5913,141.95096875,120.13731875,48,16,16,26
2025-02-01,CH,CH,Northern,CAT_007,68,8291.7339,141.79043970588236,121.93726323529411,68,15,20,22
2025-03-01,CH,CH,Northern,CAT_007,202,26083.7978,146.94683731343284,129.77013830845772,201,22,33,30
2025-04-01,CH,CH,Northern,CAT_007,270,34580.4734,144.75653471698112,130.4923524528302,265,27,37,30
2025-05-01,CH,CH,Northern,CAT_007,200,30889.4025,172.501248989899,156.00708333333333,198,26,32,31
2025-06-01,CH,CH,Northern,CAT_007,125,19862.624,180.6942193548387,160.18245161290324,124,23,25,29
2025-07-01,CH,CH,Northern,CAT_007,117,16387.1339,175.47241538461537,140.0609735042735,117,24,24,31
2025-08-01,CH,CH,Northern,CAT_007,108,15753.0976,166.31186261682242,147.22521121495328,107,17,14,28
2025-09-01,CH,CH,Northern,CAT_007,64,9237.2932,167.4380015625,144.33270625,64,17,16,22
2025-10-01,CH,CH,Northern,CAT_007,40,5247.5501,168.19613750000002,131.18875250000002,40,12,15,20
2025-11-01,CH,CH,Northern,CAT_007,78,9525.7622,166.8419896103896,123.71119740259739,77,16,20,26
2025-12-01,CH,CH,Northern,CAT_007,28,3533.543,173.01765185185184,130.87196296296295,27,15,12,12
2024-01-01,CH,CH,Northern,CAT_008,12,327.8877,45.51303636363636,29.807972727272727,11,2,3,10
2024-02-01,CH,CH,Northern,CAT_008,21,449.2656,48.81627777777778,24.9592,18,2,5,12
2024-03-01,CH,CH,Northern,CAT_008,49,951.4924,44.98479069767442,22.12773023255814,43,4,6,21
2024-04-01,CH,CH,Northern,CAT_008,34,683.6141,48.00222758620689,23.5729,29,2,3,19
2024-05-01,CH,CH,Northern,CAT_008,43,873.9137,42.21913571428571,20.807469047619048,42,3,6,25
2024-06-01,CH,CH,Northern,CAT_008,36,725.7234,55.258781481481485,26.878644444444443,27,1,3,15
2024-07-01,CH,CH,Northern,CAT_008,24,474.29429999999996,42.81395454545454,21.558831818181815,22,2,4,12
2024-08-01,CH,CH,Northern,CAT_008,31,610.8739,50.71505,25.45307916666667,24,3,5,15
2024-09-01,CH,CH,Northern,CAT_008,34,644.7454,44.829190000000004,21.491513333333334,30,3,5,19
2024-10-01,CH,CH,Northern,CAT_008,36,663.4547,46.390693750000004,20.732959375,32,4,7,18
2024-11-01,CH,CH,Northern,CAT_008,31,585.8502,61.52847619047619,27.89762857142857,21,2,4,15
2024-12-01,CH,CH,Northern,CAT_008,8,160.7108,41.7687375,20.08885,8,2,4,5
2025-01-01,CH,CH,Northern,CAT_008,22,438.3442,48.54846842105263,23.070747368421053,19,2,4,14
2025-02-01,CH,CH,Northern,CAT_008,24,486.5444,43.71366086956522,21.154104347826088,23,3,5,16
2025-03-01,CH,CH,Northern,CAT_008,47,910.9337,44.16103571428572,21.68889761904762,42,2,4,25
2025-04-01,CH,CH,Northern,CAT_008,75,1301.6213,50.39036909090909,23.665841818181818,55,2,4,24
2025-05-01,CH,CH,Northern,CAT_008,95,1829.2409,65.56364637681159,26.51073768115942,69,3,5,28
2025-06-01,CH,CH,Northern,CAT_008,60,1149.8532,70.72315227272728,26.133027272727272,44,3,6,22
2025-07-01,CH,CH,Northern,CAT_008,68,1294.1611,60.427732142857145,23.110019642857143,56,3,6,28
2025-08-01,CH,CH,Northern,CAT_008,58,1028.5593000000001,62.31331627906977,23.919983720930237,43,4,6,21
2025-09-01,CH,CH,Northern,CAT_008,46,877.0432,57.40194871794871,22.488287179487177,39,2,5,22
2025-10-01,CH,CH,Northern,CAT_008,42,759.1243000000001,53.99303888888889,21.086786111111113,36,3,6,20
2025-11-01,CH,CH,Northern,CAT_008,57,924.5409999999999,56.87468723404255,19.67108510638298,47,3,5,21
2025-12-01,CH,CH,Northern,CAT_008,16,238.1182,68.2156,21.64710909090909,11,3,4,7
2024-01-01,CH,CH,Northern,CAT_009,59,5511.3773,110.85080545454545,100.20686,55,6,21,21
2024-02-01,CH,CH,Northern,CAT_009,57,5670.8453,107.60038070175439,99.48851403508772,57,6,22,24
2024-03-01,CH,CH,Northern,CAT_009,128,12251.851,108.49003884297521,101.25496694214877,121,7,30,30
2024-04-01,CH,CH,Northern,CAT_009,118,11353.2339,105.03432413793102,97.87270603448275,116,6,29,27
2024-05-01,CH,CH,Northern,CAT_009,123,11491.111,102.88007950819672,94.18943442622951,122,6,34,27
2024-06-01,CH,CH,Northern,CAT_009,91,8754.4743,104.91528764044944,98.3648797752809,89,8,34,28
2024-07-01,CH,CH,Northern,CAT_009,59,5506.7196,103.48358965517242,94.94344137931036,58,6,26,26
2024-08-01,CH,CH,Northern,CAT_009,84,7465.9526,104.03278,93.32440749999999,80,7,29,26
2024-09-01,CH,CH,Northern,CAT_009,147,14317.5943,110.26156433566433,100.12303706293707,143,10,37,30
2024-10-01,CH,CH,Northern,CAT_009,150,14860.6763,109.55099662162162,100.40997499999999,148,9,43,31
2024-11-01,CH,CH,Northern,CAT_009,109,9617.7575,110.77858703703704,89.05331018518518,108,8,35,29
2024-12-01,CH,CH,Northern,CAT_009,43,3715.5869000000002,107.1838558139535,86.40899767441861,43,8,24,16
2025-01-01,CH,CH,Northern,CAT_009,99,10086.3415,110.77423775510204,102.92185204081633,98,9,30,25
2025-02-01,CH,CH,Northern,CAT_009,187,18813.5512,111.23181639344261,102.80629071038253,183,12,41,28
2025-03-01,CH,CH,Northern,CAT_009,316,32571.1582,113.99214752475247,107.49557161716172,303,14,42,31
2025-04-01,CH,CH,Northern,CAT_009,280,27330.3076,107.07803236363637,99.38293672727272,275,13,44,30
2025-05-01,CH,CH,Northern,CAT_009,222,29372.5903,149.1521018604651,136.61669906976744,215,11,38,31
2025-06-01,CH,CH,Northern,CAT_009,111,15438.702800000001,154.60835555555556,142.95095185185187,108,11,26,30
2025-07-01,CH,CH,Northern,CAT_009,95,12696.5507,149.4373808510638,135.06968829787235,94,10,33,30
2025-08-01,CH,CH,Northern,CAT_009,174,23384.7059,143.2917040229885,134.39486149425286,174,15,41,31
2025-09-01,CH,CH,Northern,CAT_009,184,25283.3332,148.9896585635359,139.68692375690608,181,12,43,30
2025-10-01,CH,CH,Northern,CAT_009,111,15005.4264,151.77601018518519,138.93913333333333,108,10,30,28
2025-11-01,CH,CH,Northern,CAT_009,118,13974.7747,151.15344,121.51978,115,12,31,28
2025-12-01,CH,CH,Northern,CAT_009,38,4678.9672,146.9244,126.45857297297297,37,7,23,17
2024-02-01,CH,CH,Northern,CAT_010,7,582.1426,99.6956,83.16322857142858,7,4,6,5
2024-03-01,CH,CH,Northern,CAT_010,1,100.9174,100.9174,100.9174,1,1,1,1
2024-05-01,CH,CH,Northern,CAT_010,1,96.3686,100.7993,96.3686,1,1,1,1
2024-07-01,CH,CH,Northern,CAT_010,1,96.0946,100.2029,96.0946,1,1,1,1
2024-08-01,CH,CH,Northern,CAT_010,1,95.9908,101.3787,95.9908,1,1,1,1
2024-09-01,CH,CH,Northern,CAT_010,2,193.5929,99.9053,96.79645,2,2,2,2
2024-10-01,CH,CH,Northern,CAT_010,1,55.0315,100.6959,55.0315,1,1,1,1
2024-11-01,CH,CH,Northern,CAT_010,5,228.1825,100.0506,45.6365,5,3,3,4
2024-12-01,CH,CH,Northern,CAT_010,1,48.8697,101.0314,48.8697,1,1,1,1
2025-02-01,CH,CH,Northern,CAT_010,5,292.3431,101.48562,58.46862,5,3,4,5
2025-03-01,CH,CH,Northern,CAT_010,3,173.4427,98.68820000000001,57.814233333333334,3,2,3,3
2025-04-01,CH,CH,Northern,CAT_010,5,276.4979,97.56212000000001,55.299580000000006,5,3,5,5
2025-05-01,CH,CH,Northern,CAT_010,6,286.30060000000003,122.75654999999999,47.71676666666667,6,3,3,5
2025-06-01,CH,CH,Northern,CAT_010,2,112.1894,143.69145,56.0947,2,2,2,2
2025-07-01,CH,CH,Northern,CAT_010,7,327.1107,136.59034285714284,46.7301,7,2,5,6
2025-08-01,CH,CH,Northern,CAT_010,8,452.8395,133.02179999999998,56.6049375,8,2,5,7
2025-09-01,CH,CH,Northern,CAT_010,2,102.5955,133.0381,51.29775,2,1,2,2
2025-10-01,CH,CH,Northern,CAT_010,2,96.47290000000001,133.13925,48.236450000000005,2,2,2,2
2025-11-01,CH,CH,Northern,CAT_010,7,349.7881,134.39295714285714,49.96972857142857,7,2,4,3
2025-12-01,CH,CH,Northern,CAT_010,2,121.03,129.131,60.515,2,2,2,2
2024-01-01,CH,CH,Northern,CAT_012,6,539.8738999999999,97.08693333333333,89.97898333333332,6,4,6,5
2024-02-01,CH,CH,Northern,CAT_012,16,1623.9461000000001,107.4632625,101.49663125000001,16,9,12,11
2024-03-01,CH,CH,Northern,CAT_012,90,7754.3155,101.92644,86.15906111111111,90,19,44,29
2024-04-01,CH,CH,Northern,CAT_012,193,18319.1258,108.5742047368421,96.41645157894737,190,29,57,30
2024-05-01,CH,CH,Northern,CAT_012,271,26944.2726,109.55098629629629,99.79360222222222,270,39,75,31
2024-06-01,CH,CH,Northern,CAT_012,288,29038.1281,112.11862367491166,102.6082265017668,283,37,64,30
2024-07-01,CH,CH,Northern,CAT_012,218,21384.0666,112.4384868544601,100.39467887323943,213,33,56,31
2024-08-01,CH,CH,Northern,CAT_012,159,15490.1303,111.77144936708861,98.03879936708861,158,31,56,30
2024-09-01,CH,CH,Northern,CAT_012,45,4163.4955,113.81237272727272,94.62489772727272,44,21,23,21
2024-10-01,CH,CH,Northern,CAT_012,17,1639.0486,109.64972941176471,96.41462352941177,17,12,10,12
2024-11-01,CH,CH,Northern,CAT_012,27,1968.8035,105.88508518518519,72.91864814814815,27,16,17,15
2024-12-01,CH,CH,Northern,CAT_012,8,701.9018,105.6115,87.737725,8,7,5,8
2025-01-01,CH,CH,Northern,CAT_012,13,1185.2565,114.23970769230769,91.17357692307692,13,10,10,8
2025-02-01,CH,CH,Northern,CAT_012,47,4535.3396,113.24649787234043,96.49658723404256,47,16,24,18
2025-03-01,CH,CH,Northern,CAT_012,149,16113.9497,119.00528979591837,109.61870544217686,147,30,40,29
2025-04-01,CH,CH,Northern,CAT_012,236,26498.9974,121.48757142857143,114.71427445887446,231,33,45,30
2025-05-01,CH,CH,Northern,CAT_012,320,45144.3609,157.1402540192926,145.15871672025725,311,35,52,31
2025-06-01,CH,CH,Northern,CAT_012,270,36986.0723,155.68652792452832,139.5700841509434,265,30,52,30
2025-07-01,CH,CH,Northern,CAT_012,226,28454.5838,151.76379864864865,128.17380090090091,222,33,45,30
2025-08-01,CH,CH,Northern,CAT_012,90,11010.0521,147.13555056179774,123.70845056179776,89,21,27,27
2025-09-01,CH,CH,Northern,CAT_012,20,2379.4124,146.83011000000002,118.97062000000001,20,11,12,14
2025-10-01,CH,CH,Northern,CAT_012,12,1377.6602,138.45234166666668,114.80501666666667,12,8,9,10
2025-11-01,CH,CH,Northern,CAT_012,29,3176.8226,142.53926896551724,109.54560689655172,29,10,13,14
2025-12-01,CH,CH,Northern,CAT_012,10,918.9786,143.06275,91.89786000000001,10,8,9,9
2024-01-01,CH,CH,Northern,CAT_013,23,2766.1509,141.84639545454544,125.73413181818182,22,3,18,11
2024-02-01,CH,CH,Northern,CAT_013,73,8880.756,131.8461808219178,121.6541917808219,73,5,25,24
2024-03-01,CH,CH,Northern,CAT_013,61,7613.8544,134.30784576271188,129.04837966101695,59,2,17,23
2024-04-01,CH,CH,Northern,CAT_013,100,12336.6165,134.9686030927835,127.18161340206186,97,2,23,28
2024-05-01,CH,CH,Northern,CAT_013,74,9119.5104,134.51488591549295,128.4438084507042,71,2,23,24
2024-06-01,CH,CH,Northern,CAT_013,47,5742.7464,125.38112765957447,122.18609361702127,47,3,21,24
2024-07-01,CH,CH,Northern,CAT_013,36,4193.2482,123.85948611111111,116.47911666666667,36,3,18,19
2024-08-01,CH,CH,Northern,CAT_013,53,6169.9048999999995,126.76937547169811,116.41329999999999,53,3,21,23
2024-09-01,CH,CH,Northern,CAT_013,43,5112.2266,126.43240465116278,118.88899069767442,43,3,20,19
2024-10-01,CH,CH,Northern,CAT_013,20,2222.9211,126.16263,111.146055,20,3,13,13
2024-11-01,CH,CH,Northern,CAT_013,21,2239.4901,128.72647142857144,106.64238571428571,21,2,12,14
2024-12-01,CH,CH,Northern,CAT_013,13,1286.6782,131.14783846153847,98.97524615384616,13,3,9,10
2025-01-01,CH,CH,Northern,CAT_013,44,4621.2134,125.1325,105.02757727272727,44,4,21,24
2025-02-01,CH,CH,Northern,CAT_013,82,8832.5327,123.90921625000001,110.40665874999999,80,4,23,26
2025-03-01,CH,CH,Northern,CAT_013,131,14409.6714,124.72166349206348,114.36247142857142,126,10,40,30
2025-04-01,CH,CH,Northern,CAT_013,134,14601.2109,120.36520839694657,111.45962519083969,131,10,40,29
2025-05-01,CH,CH,Northern,CAT_013,148,21435.1558,156.25270277777776,148.8552486111111,144,9,32,30
2025-06-01,CH,CH,Northern,CAT_013,95,13426.3276,162.78057173913044,145.93834347826086,92,10,33,29
2025-07-01,CH,CH,Northern,CAT_013,101,14595.9549,163.85611752577321,150.47376185567012,97,9,24,31
